Id,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Player_Type,Position_Type,Position,Drafted
222,2019,22.0,Indiana,1.9304,109.3157612,5.0,87.63,16.0,299.72,7.56,4.55,special_teams,other_special,LS,0.0
223,2014,20.0,Auburn,1.7272,93.89362059,4.5,97.79,,320.04,,4.15,offense,backs_receivers,RB,1.0
224,2015,23.0,Boston Col.,1.8796,138.7992652,5.5,68.58,29.0,243.84,7.66,4.58,offense,offensive_lineman,C,1.0
225,2017,22.0,LSU,1.8034,87.08973504,4.47,81.28,16.0,302.26,6.9,4.32,defense,defensive_back,CB,1.0
226,2017,21.0,Virginia Tech,1.778,104.7798375,4.93,81.28,19.0,289.56,7.27,4.34,offense,backs_receivers,FB,1.0
227,2014,21.0,Louisville,1.8796,97.06876718,,76.2,,287.02,7.17,4.2,offense,backs_receivers,QB,1.0
228,2018,24.0,South Carolina,1.9304,113.3980925,4.67,80.01,,304.8,7.19,4.37,offense,backs_receivers,TE,1.0
229,2017,23.0,Pittsburgh,1.9812,137.8920805,5.23,74.93,23.0,243.84,8.02,4.94,offense,offensive_lineman,OT,1.0
230,2017,21.0,Boise St.,1.7526,97.06876718,4.49,90.17,,307.34,6.93,4.28,offense,backs_receivers,RB,1.0
231,2019,,Minnesota,1.9558,151.953444,,,,,,,offense,offensive_lineman,OT,0.0
232,2019,21.0,Duke,1.9558,100.2439138,4.81,85.09,,304.8,7.0,4.41,offense,backs_receivers,QB,1.0
233,2009,22.0,Pittsburgh,1.8796,139.70645,5.51,64.77,21.0,223.52,8.09,4.93,offense,offensive_lineman,OG,0.0
234,2014,26.0,Utah,1.9558,111.1301307,4.67,,26.0,,,,defense,line_backer,OLB,1.0
235,2011,22.0,Oklahoma,1.905,141.0672271,5.22,,34.0,,,,defense,defensive_lineman,DT,0.0
236,2014,21.0,Nebraska,1.8796,102.0582833,4.41,,19.0,,,,offense,backs_receivers,WR,1.0
237,2010,,Duke,1.9558,137.4384881,5.46,66.04,27.0,228.6,7.84,,defense,defensive_lineman,DT,0.0
238,2018,22.0,Florida St.,1.9558,116.1196467,4.94,83.82,18.0,279.4,7.15,4.43,offense,backs_receivers,TE,1.0
239,2013,21.0,North Carolina,1.7272,91.62565874,4.53,85.09,19.0,309.88,6.91,4.12,offense,backs_receivers,RB,1.0
240,2010,22.0,Georgia Tech,1.905,101.6046909,4.52,,,,,,offense,backs_receivers,WR,1.0
241,2012,23.0,Rutgers,1.9558,137.4384881,4.98,82.55,28.0,,,,offense,offensive_lineman,OG,0.0
242,2013,,Arizona St.,1.9304,105.2334298,5.06,,13.0,,,,special_teams,kicking_specialist,P,0.0
243,2014,24.0,Fresno St.,1.9812,117.4804238,4.85,88.9,24.0,292.1,7.38,4.6,offense,backs_receivers,TE,0.0
244,2016,21.0,West Virginia,1.8288,95.2543977,4.53,,11.0,307.34,,,defense,defensive_back,SS,1.0
245,2019,22.0,Boise St.,1.8796,95.2543977,4.91,83.82,,294.64,7.1,4.29,offense,backs_receivers,QB,0.0
246,2017,23.0,LSU,1.8542,91.62565874,4.57,77.47,,294.64,7.29,4.55,offense,backs_receivers,WR,0.0
247,2015,22.0,Auburn,1.8542,93.89362059,4.54,95.25,12.0,314.96,6.96,4.15,defense,defensive_back,CB,0.0
248,2017,22.0,TCU,1.905,109.7693535,4.74,74.93,25.0,304.8,7.2,4.44,defense,defensive_lineman,DE,1.0
249,2011,25.0,San Diego St.,1.8796,92.53284348,4.41,,14.0,,,,offense,backs_receivers,WR,1.0
250,2013,23.0,Kansas St.,1.905,113.8516849,4.81,,22.0,,,,offense,backs_receivers,FB,1.0
251,2013,23.0,Southern Miss,1.905,113.3980925,4.64,105.41,19.0,353.06,7.1,4.32,defense,line_backer,OLB,1.0
252,2015,21.0,South Alabama,1.905,112.4909078,4.65,91.44,,302.26,7.29,4.49,offense,backs_receivers,TE,0.0
253,2009,22.0,Oklahoma,1.8796,131.9953797,5.09,74.93,31.0,266.7,7.46,4.6,offense,offensive_lineman,C,0.0
254,2010,,North Carolina,1.8542,145.6031508,4.95,,,,,,defense,defensive_lineman,DT,0.0
255,2012,22.0,Arizona,1.778,87.08973504,4.52,87.63,18.0,294.64,6.87,4.0,defense,defensive_back,CB,1.0
256,2011,21.0,Clemson,1.9812,147.8711126,5.38,73.66,33.0,243.84,7.9,4.7,offense,offensive_lineman,OT,1.0
257,2014,22.0,Michigan St.,1.8034,90.26488163,4.52,,15.0,,,,defense,defensive_back,CB,1.0
258,2015,25.0,Wyoming,1.8796,105.2334298,4.56,,24.0,,,,defense,line_backer,OLB,1.0
259,2015,20.0,Washington,1.8288,103.4190604,4.64,85.09,,297.18,6.99,4.08,defense,line_backer,OLB,1.0
260,2012,20.0,Miami (FL),1.8034,96.16158244,4.34,83.82,,,,,offense,backs_receivers,RB,1.0
261,2015,23.0,Oregon,1.905,134.7169339,5.03,,,,,,offense,offensive_lineman,C,1.0
262,2016,23.0,Michigan St.,1.9304,113.8516849,4.82,88.9,23.0,292.1,6.97,4.25,defense,defensive_lineman,DE,1.0
263,2014,23.0,West Texas A&M,1.905,121.1091628,4.9,73.66,19.0,279.4,7.3,4.67,defense,defensive_lineman,DE,0.0
264,2013,22.0,Florida St.,1.9304,102.0582833,4.51,87.63,,304.8,7.03,4.07,offense,backs_receivers,WR,0.0
265,2018,21.0,Mississippi St.,1.9558,120.2019781,4.74,68.58,16.0,281.94,7.5,4.75,offense,backs_receivers,TE,1.0
266,2015,23.0,Washington St.,1.8796,101.6046909,4.67,90.17,,297.18,6.93,4.13,offense,backs_receivers,WR,1.0
267,2009,23.0,Tennessee,1.9558,148.7782974,5.57,66.04,20.0,233.68,7.96,4.98,offense,offensive_lineman,OT,0.0
268,2018,,Dubuque,1.8542,82.10021897,,86.36,17.0,,6.89,4.2,defense,defensive_back,CB,0.0
269,2014,20.0,Notre Dame,1.9558,137.8920805,4.92,,31.0,,,,defense,defensive_lineman,DT,1.0
270,2016,23.0,Western Kentucky,1.9812,112.9445001,4.77,,,,,,offense,backs_receivers,TE,1.0
271,2016,22.0,Notre Dame,1.8034,87.08973504,4.49,,17.0,,,,defense,defensive_back,CB,1.0
272,2014,23.0,San Jose St.,1.8796,96.16158244,4.99,71.12,,261.62,7.55,4.5,offense,backs_receivers,QB,1.0
273,2010,22.0,Northwestern,1.9812,122.4699399,4.92,,20.0,,,,defense,defensive_lineman,DE,1.0
274,2013,22.0,Washington,1.8288,86.1825503,4.38,95.25,16.0,317.5,,3.85,defense,defensive_back,CB,1.0
275,2009,22.0,LSU,1.8542,111.583723,4.72,81.28,16.0,292.1,,,offense,backs_receivers,FB,1.0
276,2012,22.0,Oklahoma,1.9304,114.3052772,4.43,91.44,24.0,309.88,6.76,4.11,offense,backs_receivers,TE,1.0
277,2014,22.0,USC,1.905,128.8202331,4.99,74.93,18.0,279.4,,,defense,defensive_lineman,DT,0.0
278,2015,20.0,Utah,1.9558,151.953444,5.32,67.31,26.0,241.3,8.09,4.89,offense,offensive_lineman,OG,1.0
279,2012,23.0,Arkansas,1.9558,124.2843094,4.75,86.36,,287.02,6.9,4.07,defense,defensive_lineman,DE,1.0
280,2017,21.0,Florida International,1.905,112.4909078,4.62,96.52,22.0,322.58,,4.18,offense,backs_receivers,TE,1.0
281,2013,22.0,North Carolina St.,1.8796,150.5926668,5.43,,32.0,,,,offense,offensive_lineman,OG,0.0
282,2015,21.0,Duke,1.7272,83.91458845,4.56,93.98,10.0,292.1,7.17,4.32,offense,backs_receivers,WR,1.0
283,2016,21.0,San Diego St.,2.0066,149.2318897,5.42,58.42,17.0,233.68,8.36,5.12,offense,offensive_lineman,OT,0.0
284,2019,,Washburn,1.8034,88.90410452,4.47,100.33,15.0,342.9,6.82,4.14,defense,defensive_back,CB,0.0
285,2010,22.0,Fresno St.,1.8796,106.594207,4.84,,19.0,,,,special_teams,kicking_specialist,P,0.0
286,2011,,Kentucky,1.7272,85.27536556,4.37,95.25,16.0,299.72,6.98,4.15,offense,backs_receivers,RB,0.0
287,2014,24.0,Boston Col.,1.8796,114.7588696,4.79,87.63,19.0,292.1,7.2,4.35,defense,line_backer,OLB,0.0
288,2011,,LSU,1.778,78.92507238,5.06,,,,,,special_teams,kicking_specialist,K,0.0
289,2018,23.0,Virginia,1.8796,107.9549841,4.66,90.17,,307.34,7.05,4.24,defense,line_backer,ILB,1.0
290,2018,21.0,Wisconsin,1.8034,94.34721296,4.52,,17.0,312.42,,,defense,defensive_back,CB,1.0
291,2014,24.0,Utah,1.905,95.70799007,4.51,99.06,,327.66,7.29,4.18,defense,defensive_back,CB,1.0
292,2019,20.0,Georgia,1.778,84.82177319,4.33,92.71,17.0,302.26,,,offense,backs_receivers,WR,1.0
293,2013,22.0,Texas,1.7526,83.00740371,4.27,,13.0,335.28,,,offense,backs_receivers,WR,1.0
294,2019,23.0,Arkansas,1.8034,94.80080533,4.61,78.74,11.0,281.94,,,defense,defensive_back,CB,0.0
295,2013,23.0,Oklahoma,1.905,139.70645,4.98,,,,,,defense,defensive_lineman,DT,1.0
296,2019,22.0,Georgia,1.8034,83.46099608,4.55,92.71,,297.18,6.96,,offense,backs_receivers,WR,1.0
297,2018,22.0,Indiana,1.8796,111.1301307,4.78,,23.0,,,,defense,line_backer,OLB,1.0
298,2017,21.0,Temple,1.778,86.1825503,4.62,81.28,11.0,294.64,,,offense,backs_receivers,RB,0.0
299,2016,24.0,BYU,1.9812,129.2738255,4.87,76.2,25.0,281.94,7.03,4.25,defense,defensive_lineman,DE,1.0
300,2013,22.0,Florida St.,1.8796,132.448972,5.06,76.2,23.0,261.62,7.61,4.88,defense,defensive_lineman,DT,1.0
301,2013,22.0,Oregon St.,1.8034,85.72895793,4.45,93.98,20.0,304.8,6.8,4.02,offense,backs_receivers,WR,1.0
302,2009,22.0,USC,1.8796,102.965468,4.57,,25.0,,,,special_teams,kicking_specialist,K,1.0
303,2017,24.0,Utah,1.9558,134.7169339,4.95,71.12,,292.1,7.29,4.55,offense,offensive_lineman,OT,1.0
304,2014,23.0,Virginia,1.9812,142.4280042,5.35,54.61,,269.24,7.93,4.95,offense,offensive_lineman,OT,1.0
305,2016,21.0,Michigan,1.905,137.4384881,5.0,77.47,28.0,279.4,7.57,4.53,defense,defensive_lineman,DT,1.0
306,2017,,Shepherd,1.905,115.212462,4.7,73.66,23.0,299.72,,,offense,backs_receivers,TE,0.0
307,2011,21.0,Virginia Tech,1.8542,98.42954429,4.47,95.25,,320.04,6.78,4.09,offense,backs_receivers,QB,1.0
308,2014,21.0,Oklahoma St.,1.778,80.73944186,4.69,88.9,11.0,297.18,7.1,4.33,offense,backs_receivers,WR,0.0
309,2011,21.0,Notre Dame,1.8542,144.695966,5.21,72.39,31.0,248.92,,4.78,defense,defensive_lineman,DT,0.0
310,2010,23.0,Florida St.,1.8034,90.26488163,4.59,88.9,16.0,297.18,,4.16,offense,backs_receivers,WR,0.0
311,2011,21.0,California,1.778,95.2543977,4.49,86.36,31.0,292.1,6.95,4.28,offense,backs_receivers,RB,1.0
312,2011,22.0,Boston Col.,2.0066,141.0672271,5.21,74.93,28.0,266.7,7.25,4.4,offense,offensive_lineman,OT,1.0
313,2012,22.0,North Carolina St.,1.9558,135.1705263,4.97,91.44,21.0,287.02,7.4,4.41,defense,defensive_lineman,DT,1.0
314,2019,22.0,UCLA,1.9304,108.8621688,4.56,73.66,,287.02,7.2,4.4,offense,backs_receivers,TE,1.0
315,2017,21.0,USC,1.905,151.4998516,5.84,62.23,,243.84,8.51,5.38,offense,offensive_lineman,OG,0.0
316,2009,22.0,Georgia Tech,2.0066,137.8920805,4.96,,,,,,offense,offensive_lineman,OT,1.0
317,2014,21.0,Ohio St.,1.8542,107.5013917,4.58,106.68,25.0,330.2,6.91,4.21,defense,line_backer,OLB,1.0
318,2014,22.0,BYU,1.905,110.2229459,4.71,82.55,21.0,284.48,7.22,4.2,defense,line_backer,OLB,1.0
319,2011,22.0,Montana St.,1.9304,135.6241186,5.07,71.12,21.0,274.32,7.44,4.5,offense,offensive_lineman,OG,1.0
320,2015,21.0,Florida St.,1.8542,104.3262451,4.48,85.09,16.0,297.18,7.16,4.46,offense,backs_receivers,RB,1.0
321,2013,22.0,North Carolina,1.9812,149.2318897,5.27,57.15,22.0,248.92,7.85,4.96,offense,offensive_lineman,OG,1.0
322,2013,21.0,USC,1.7018,76.65711053,4.53,95.25,10.0,322.58,6.74,4.09,defense,defensive_back,CB,0.0
323,2013,23.0,Georgia,1.9304,120.2019781,4.55,99.06,36.0,325.12,,,defense,defensive_lineman,DE,1.0
324,2012,22.0,Baylor,1.778,88.90410452,4.49,97.79,,307.34,6.93,4.18,offense,backs_receivers,WR,1.0
325,2015,23.0,Purdue,1.9304,122.0163475,4.75,82.55,25.0,302.26,7.25,4.47,defense,defensive_lineman,DE,1.0
326,2011,23.0,Ohio St.,1.8542,99.33672903,4.59,78.74,19.0,,6.9,4.21,defense,defensive_back,SS,1.0
327,2013,22.0,Notre Dame,1.8542,109.3157612,4.82,83.82,,287.02,7.13,4.27,defense,line_backer,ILB,1.0
328,2015,22.0,Mississippi,1.8796,94.34721296,4.6,88.9,11.0,317.5,7.12,4.23,defense,defensive_back,FS,0.0
329,2018,23.0,Washington,1.9304,157.3965524,5.1,,41.0,,,,defense,defensive_lineman,DT,1.0
330,2017,21.0,Wake Forest,1.905,108.8621688,,78.74,25.0,299.72,,,defense,line_backer,ILB,1.0
331,2019,21.0,Oklahoma,1.7526,75.29633342,,,,,,,offense,backs_receivers,WR,1.0
332,2016,23.0,Colorado,1.8542,93.44002822,4.69,88.9,12.0,289.56,7.09,4.2,offense,backs_receivers,WR,0.0
333,2018,21.0,Penn St.,1.8288,105.6870222,4.4,104.14,29.0,,,4.24,offense,backs_receivers,RB,1.0
334,2012,,Syracuse,1.8034,89.81128926,4.68,83.82,14.0,309.88,,,defense,defensive_back,FS,0.0
335,2015,23.0,Oklahoma,1.8796,92.98643585,4.58,91.44,,317.5,6.94,4.22,defense,defensive_back,CB,0.0
336,2016,22.0,Notre Dame,1.9304,135.6241186,5.22,71.12,28.0,246.38,7.57,4.72,offense,offensive_lineman,C,1.0
337,2010,22.0,Fresno St.,1.8288,96.16158244,4.59,85.09,15.0,287.02,,,offense,backs_receivers,WR,0.0
338,2011,23.0,Central Florida,1.8288,90.718474,4.46,97.79,13.0,327.66,6.83,4.22,offense,backs_receivers,WR,0.0
339,2013,22.0,Florida,1.8796,107.0477993,4.72,,16.0,,,,offense,backs_receivers,TE,1.0
340,2017,21.0,Nebraska,1.905,109.3157612,4.68,,19.0,,,,offense,backs_receivers,TE,0.0
341,2018,,Washington,1.8034,97.52235955,4.65,83.82,23.0,304.8,,,offense,backs_receivers,RB,0.0
342,2018,20.0,USC,1.8288,84.36818082,,,,,,,offense,backs_receivers,WR,0.0
343,2010,22.0,Kansas St.,1.7018,67.58526313,4.37,78.74,,287.02,6.88,4.29,offense,backs_receivers,WR,0.0
344,2017,22.0,Louisville,1.9304,112.4909078,5.19,71.12,,292.1,,,special_teams,other_special,LS,1.0
345,2011,,Michigan St.,1.8288,85.72895793,4.38,90.17,10.0,312.42,6.91,4.25,offense,backs_receivers,WR,0.0
346,2009,23.0,Tennessee,1.905,92.98643585,4.89,,,,,,special_teams,kicking_specialist,P,0.0
347,2012,23.0,Oregon,1.905,111.583723,4.79,81.28,21.0,279.4,7.18,4.4,offense,backs_receivers,TE,1.0
348,2012,23.0,Florida St.,1.778,85.27536556,4.52,91.44,,297.18,6.81,4.07,defense,defensive_back,CB,1.0
349,2019,21.0,Iowa,1.9304,112.9445001,4.5,100.33,20.0,322.58,6.81,4.22,offense,backs_receivers,TE,1.0
350,2013,22.0,LSU,1.9304,125.6450865,4.8,83.82,,302.26,7.03,4.51,defense,defensive_lineman,DE,1.0
351,2009,,West Liberty,1.8034,97.06876718,4.61,91.44,21.0,284.48,7.35,4.44,offense,backs_receivers,RB,0.0
352,2012,22.0,Wisconsin,1.9558,142.4280042,5.16,,18.0,,,,offense,offensive_lineman,C,1.0
353,2018,,Arizona State,1.7526,98.88313666,4.7,74.93,12.0,292.1,,,offense,backs_receivers,RB,0.0
354,2012,22.0,Oregon,1.7272,87.99691978,4.35,88.9,15.0,312.42,6.88,4.12,offense,backs_receivers,RB,1.0
355,2010,22.0,Oregon,1.9304,112.9445001,4.59,86.36,23.0,292.1,7.32,4.59,offense,backs_receivers,TE,1.0
356,2011,,Georgia,2.0066,141.9744118,5.5,60.96,,231.14,7.98,5.07,offense,offensive_lineman,OT,0.0
357,2018,21.0,Georgia,1.905,141.9744118,,,,,,,offense,offensive_lineman,OG,1.0
358,2016,23.0,Michigan St.,1.8542,133.3561568,5.29,67.31,23.0,256.54,7.9,4.73,offense,offensive_lineman,C,0.0
359,2010,22.0,Penn St.,1.905,107.5013917,4.93,82.55,25.0,292.1,6.86,4.07,defense,line_backer,ILB,1.0
360,2017,,Miami (FL),1.8542,98.88313666,4.64,88.9,19.0,309.88,,,defense,defensive_back,SS,0.0
361,2018,,Florida,1.8288,83.91458845,,,,,,,special_teams,kicking_specialist,K,0.0
362,2014,22.0,Penn St.,1.905,141.9744118,5.31,73.66,30.0,259.08,7.55,4.47,offense,offensive_lineman,OG,1.0
363,2018,,San Jose St.,1.8288,90.718474,4.49,96.52,13.0,312.42,6.78,4.07,defense,defensive_back,CB,0.0
364,2014,22.0,Florida,1.905,146.5103355,5.34,54.61,,254.0,8.26,4.83,offense,offensive_lineman,OG,1.0
365,2014,23.0,Pittsburgh,1.9304,103.4190604,4.97,68.58,,266.7,7.33,4.36,offense,backs_receivers,QB,1.0
366,2009,,Kansas St.,1.9304,120.2019781,4.99,,,276.86,6.93,4.28,defense,defensive_lineman,DE,0.0
367,2009,,Michigan St.,1.9304,135.1705263,4.88,64.77,28.0,269.24,8.18,4.87,defense,defensive_lineman,DT,0.0
368,2013,21.0,Alabama,1.8288,91.17206637,4.37,91.44,,309.88,6.95,4.32,defense,defensive_back,CB,1.0
369,2013,22.0,LSU,1.8288,111.583723,4.81,83.82,25.0,302.26,,,defense,line_backer,ILB,1.0
370,2012,22.0,Rutgers,1.8542,95.70799007,4.62,91.44,19.0,320.04,6.88,4.22,offense,backs_receivers,WR,1.0
371,2015,22.0,Baylor,1.8542,106.1406146,4.6,88.9,26.0,297.18,7.15,4.36,defense,line_backer,ILB,1.0
372,2009,23.0,Rice,1.778,86.63614267,4.5,107.95,13.0,327.66,7.1,4.41,offense,backs_receivers,WR,1.0
373,2012,,Connecticut,1.8288,91.17206637,5.25,,,,,,special_teams,kicking_specialist,K,0.0
374,2017,22.0,Wisconsin,1.9304,114.3052772,4.69,93.98,21.0,325.12,6.79,4.13,defense,line_backer,OLB,1.0
375,2011,21.0,North Carolina,1.8796,104.7798375,4.51,102.87,27.0,327.66,6.8,4.21,offense,backs_receivers,WR,1.0
376,2012,,Nevada,1.905,124.7379018,5.0,77.47,32.0,274.32,7.31,4.62,defense,defensive_lineman,DT,0.0
377,2009,24.0,Troy,1.8542,89.81128926,4.43,91.44,12.0,312.42,6.6,3.98,defense,defensive_back,CB,1.0
378,2009,21.0,Arizona,1.9812,140.1600423,5.14,72.39,24.0,254.0,7.87,4.91,offense,offensive_lineman,OT,1.0
379,2019,21.0,Oklahoma,1.9558,138.3456729,5.29,69.85,28.0,256.54,7.89,4.7,offense,offensive_lineman,OT,1.0
380,2009,23.0,Richmond,1.8796,120.6555704,4.53,88.9,28.0,304.8,7.46,4.43,defense,defensive_lineman,DE,1.0
381,2012,23.0,Marshall,1.905,120.6555704,4.87,81.28,,279.4,6.9,4.4,defense,defensive_lineman,DE,1.0
382,2015,,Maryland,1.8796,112.4909078,4.8,,25.0,,,,defense,line_backer,OLB,0.0
383,2013,22.0,Ohio St.,1.8796,112.0373154,4.75,,24.0,289.56,,,defense,line_backer,OLB,0.0
384,2012,23.0,Kansas,1.8288,108.4085764,4.71,91.44,16.0,287.02,7.32,4.38,defense,line_backer,OLB,0.0
385,2015,21.0,Louisville,1.9304,146.5103355,5.08,,,,,,offense,offensive_lineman,OT,1.0
386,2013,23.0,Arizona St.,1.8288,94.80080533,4.54,92.71,12.0,317.5,6.77,4.07,defense,defensive_back,SS,0.0
387,2018,23.0,LSU,1.8796,100.6975061,4.76,77.47,,289.56,7.09,4.37,offense,backs_receivers,QB,1.0
388,2017,22.0,Texas A&M,1.9304,150.5926668,5.22,,34.0,,,,offense,offensive_lineman,OG,1.0
389,2017,22.0,Clemson,1.9304,98.88313666,,82.55,15.0,307.34,,,offense,backs_receivers,WR,1.0
390,2019,21.0,Arizona State,1.8796,103.4190604,4.53,97.79,27.0,309.88,,,offense,backs_receivers,WR,1.0
391,2017,22.0,Toledo,1.9304,122.4699399,4.86,76.2,,279.4,7.05,4.51,offense,backs_receivers,TE,1.0
392,2017,23.0,Utah,1.8034,95.2543977,4.41,88.9,14.0,317.5,7.19,4.19,offense,backs_receivers,RB,1.0
393,2016,22.0,Florida,1.9812,108.4085764,4.8,87.63,,325.12,7.01,4.0,defense,defensive_lineman,DE,1.0
394,2014,22.0,Arkansas,1.8542,120.6555704,4.66,93.98,28.0,307.34,7.55,4.46,defense,line_backer,OLB,1.0
395,2018,,LSU,1.905,92.53284348,,83.82,10.0,304.8,,,defense,defensive_back,CB,0.0
396,2011,22.0,Texas,2.0066,144.695966,5.44,81.28,24.0,264.16,7.77,4.78,offense,offensive_lineman,OT,0.0
397,2017,22.0,Iowa,1.905,143.3351889,5.38,71.12,19.0,254.0,7.64,4.62,defense,defensive_lineman,DT,1.0
398,2012,21.0,Memphis,1.905,156.94296,4.89,74.93,44.0,266.7,7.9,4.56,defense,defensive_lineman,DT,1.0
399,2019,,Kentucky,1.778,101.6046909,4.66,74.93,16.0,302.26,7.07,4.33,offense,backs_receivers,RB,0.0
400,2018,23.0,Ohio St.,1.8542,101.6046909,4.7,76.2,,274.32,7.38,4.44,offense,backs_receivers,QB,0.0
401,2017,23.0,Michigan St.,1.8796,102.5118756,,80.01,20.0,294.64,,,defense,line_backer,ILB,0.0
402,2019,,Ferris St.,2.0066,153.3142211,5.16,69.85,26.0,226.06,8.34,5.28,offense,offensive_lineman,OT,0.0
403,2011,22.0,Louisville,1.905,110.6765383,5.0,78.74,18.0,266.7,7.19,4.51,offense,backs_receivers,TE,0.0
404,2017,23.0,Oklahoma St.,1.8288,85.72895793,4.52,87.63,19.0,304.8,,,defense,defensive_back,CB,0.0
405,2017,21.0,Virginia Tech,1.9812,116.5732391,4.57,99.06,18.0,340.36,,4.45,offense,backs_receivers,TE,1.0
406,2014,21.0,USC,1.9304,116.5732391,4.76,67.31,,287.02,,,offense,backs_receivers,TE,0.0
407,2014,23.0,Stanford,1.9558,113.3980925,4.86,90.17,19.0,299.72,6.78,4.2,defense,defensive_lineman,DE,1.0
408,2013,22.0,Kansas,1.9558,135.1705263,5.07,72.39,,284.48,7.52,4.51,offense,offensive_lineman,OT,1.0
409,2014,23.0,Vanderbilt,1.9558,134.7169339,5.11,73.66,26.0,281.94,7.4,4.64,offense,offensive_lineman,C,1.0
410,2012,24.0,Penn St.,1.9304,147.4175203,5.52,69.85,31.0,,7.96,5.0,offense,offensive_lineman,OG,1.0
411,2016,23.0,Baylor,1.8542,108.8621688,4.95,69.85,,279.4,7.05,4.38,special_teams,other_special,LS,1.0
412,2011,22.0,TCU,1.7526,85.72895793,4.56,87.63,16.0,304.8,,,offense,backs_receivers,WR,1.0
413,2010,22.0,Iowa,1.9304,111.583723,4.62,83.82,16.0,297.18,7.19,4.28,defense,line_backer,OLB,1.0
414,2018,,Utah,1.8796,142.8815966,,,28.0,,,,defense,defensive_lineman,DT,0.0
415,2018,,South Carolina,1.8796,141.5208194,5.28,59.69,18.0,256.54,7.95,4.75,defense,defensive_lineman,DT,0.0
416,2016,24.0,Colorado,2.0066,146.0567431,5.39,67.31,32.0,261.62,8.55,5.15,offense,offensive_lineman,OT,0.0
417,2012,22.0,Auburn,1.8542,114.3052772,4.82,,15.0,,,,special_teams,other_special,LS,0.0
418,2013,22.0,Alabama,1.9558,144.2423737,5.29,,,,,,defense,defensive_lineman,DT,1.0
419,2012,22.0,Washington,1.778,97.52235955,4.52,80.01,,281.94,7.13,4.21,offense,backs_receivers,RB,0.0
420,2016,,Louisiana St,1.8542,77.56429527,4.49,90.17,,307.34,,,defense,defensive_back,CB,0.0
421,2018,22.0,Virginia Tech,1.8288,91.17206637,,,,,,,offense,backs_receivers,WR,0.0
422,2015,21.0,LSU,1.7272,96.61517481,4.62,93.98,22.0,292.1,7.52,4.37,offense,backs_receivers,RB,0.0
423,2012,22.0,Southern Miss,1.9558,146.5103355,5.29,68.58,22.0,264.16,7.74,4.8,offense,offensive_lineman,OT,1.0
424,2019,21.0,Memphis,1.8288,95.2543977,4.52,88.9,13.0,307.34,,,offense,backs_receivers,RB,1.0
425,2011,22.0,Arkansas,1.9304,142.8815966,5.18,67.31,27.0,246.38,7.84,4.84,offense,offensive_lineman,OT,1.0
426,2009,23.0,Oklahoma,2.032,150.5926668,5.45,73.66,24.0,241.3,8.18,5.06,offense,offensive_lineman,OT,1.0
427,2019,21.0,Maryland,1.8034,89.81128926,4.36,100.33,11.0,320.04,7.03,4.14,defense,defensive_back,S,1.0
428,2016,20.0,USC,1.8542,102.5118756,4.58,68.58,16.0,289.56,,,defense,line_backer,OLB,1.0
429,2019,23.0,Alabama,1.9304,139.2528576,5.2,57.15,20.0,,7.83,4.7,offense,offensive_lineman,OT,1.0
430,2009,23.0,Missouri Western St.,1.905,147.8711126,5.25,,,,,,offense,offensive_lineman,OG,0.0
431,2017,21.0,Notre Dame,1.9304,105.6870222,4.83,77.47,,271.78,7.4,4.53,offense,backs_receivers,QB,1.0
432,2019,21.0,Central Michigan,1.8288,88.45051215,4.42,105.41,14.0,320.04,,,defense,defensive_back,CB,1.0
433,2016,22.0,Oklahoma,1.905,143.7887813,5.32,69.85,12.0,271.78,8.3,4.83,offense,offensive_lineman,OG,0.0
434,2016,22.0,TCU,1.9812,145.1495584,5.26,73.66,23.0,287.02,8.26,5.0,offense,offensive_lineman,OT,1.0
435,2011,22.0,SMU,1.778,83.46099608,4.35,101.6,17.0,320.04,6.65,4.09,offense,backs_receivers,WR,1.0
436,2011,22.0,South Florida,1.8796,134.7169339,4.98,71.12,29.0,264.16,7.48,4.56,defense,defensive_lineman,DT,1.0
437,2014,23.0,Wake Forest,1.7526,87.08973504,4.46,99.06,20.0,309.88,6.77,4.01,offense,backs_receivers,WR,1.0
438,2010,21.0,South Florida,1.905,97.52235955,4.46,91.44,16.0,309.88,6.96,4.55,offense,backs_receivers,WR,1.0
439,2011,22.0,Rutgers,1.8288,95.2543977,4.42,92.71,18.0,309.88,6.82,4.13,defense,defensive_back,SS,0.0
440,2016,22.0,East. Kentucky,1.8796,113.8516849,4.8,88.9,25.0,307.34,7.21,4.35,defense,defensive_lineman,DE,1.0
441,2017,22.0,Northwestern,1.905,117.0268315,4.72,80.01,25.0,325.12,7.26,4.4,defense,defensive_lineman,DE,1.0
442,2016,,Stony Brook,1.8542,111.583723,4.86,81.28,,302.26,7.24,4.4,defense,defensive_lineman,DE,0.0
443,2011,23.0,Iowa,1.8796,136.5313034,5.12,78.74,23.0,264.16,7.46,4.59,offense,offensive_lineman,OG,1.0
444,2012,,Wayne State (MI),1.7526,89.35769689,4.56,80.01,20.0,294.64,7.14,4.18,defense,defensive_back,CB,0.0
445,2011,22.0,Washington,1.8542,111.1301307,4.75,78.74,22.0,279.4,7.14,4.45,defense,line_backer,OLB,1.0
446,2010,21.0,Penn St.,1.8288,109.7693535,4.7,74.93,26.0,292.1,6.91,4.59,defense,line_backer,OLB,1.0
